frame,matches,corr_3d2d,inliers,success,pnp_success,pnp_inliers,t_norm,rot_angle,reproj_rmse
1449,200,72,57,True,True,57,0.051323517351640126,1.486441309696731,0.785352276548989
1450,200,109,103,True,True,103,0.052077670779506736,0.5048732798255234,0.7905676724870836
1451,200,93,78,True,True,78,0.052476358868241195,0.8122376604189856,0.7853246549137468
1452,200,101,94,True,True,94,0.05036215759484843,1.4542549974577594,0.6260969936328226
1453,200,109,92,True,True,92,0.0539312195547872,1.9996547730800598,0.733979510104116
1454,200,120,103,True,True,103,0.05389003640063656,2.158728599202491,0.962640663668826
1455,200,109,96,True,True,96,0.05102619701844974,2.2069994273537015,0.8476435183491456
1456,200,107,102,True,True,102,0.05665207834388498,2.346516662544811,0.7837011601475617
1457,200,128,108,True,True,108,0.056819990716781746,2.197397058971441,0.8140300931431123
1458,200,138,126,True,True,126,0.05677509642181467,2.650218463431729,0.8738792298086253
1459,200,140,117,True,True,117,0.055911478976117826,3.2932836704240094,0.807104621951245
1460,200,149,128,True,True,128,0.0539708409653437,3.602309445423263,0.9135280730286208
1461,200,154,127,True,True,127,0.05293306174446366,3.3838561291062863,0.8977840008536464
1462,200,169,135,True,True,135,0.05297849300005699,3.040360916808605,0.8990046520950722
1463,200,163,129,True,True,129,0.05292454962901004,2.9387466241359292,0.8408347404810472
1464,200,158,123,True,True,123,0.05506825159899949,2.557969684460322,0.8277877432794088
1465,200,166,131,True,True,131,0.06051787939913503,2.1175128630441504,0.8222290429660295
1466,200,167,127,True,True,127,0.053658635606942576,2.048642020605086,0.7952664906875724
1467,200,165,128,True,True,128,0.060792629593605624,1.9579637150975275,0.7713091073203598
1468,200,169,149,True,True,149,0.055889948830286605,2.0887266620712897,0.7432086309127277
1469,200,177,148,True,True,148,0.0521928243929911,2.9066083230666093,0.8479131938399272
1470,200,175,157,True,True,157,0.05281647489088458,2.9783449181873407,0.9055781457074291
1471,200,178,148,True,True,148,0.05698836241747555,2.593418149738187,0.8682098624343138
1472,200,174,157,True,True,157,0.052848743237120265,2.1478380060588864,0.7494748631027508
1473,200,180,160,True,True,160,0.05035925059891422,2.146842749581163,0.8457615321432315
1474,200,185,172,True,True,172,0.05202013281022626,2.6585233841602456,0.8376396637381164
1475,200,183,137,True,True,137,0.05929602997182512,2.9394604640698785,0.9449071953422028
1476,200,177,149,True,True,149,0.05803116055583642,3.4938892383490137,0.9379091561962587
1477,200,172,148,True,True,148,0.05407039150315948,3.3542927892379293,0.9247972564759513
1478,200,168,141,True,True,141,0.05250693836376129,2.8587206648978,0.8235638368985783
1479,200,164,137,True,True,137,0.040879341939921626,2.696941426791269,1.0379922488891182
1480,200,158,122,True,True,122,0.040871718362167804,3.127113565886317,0.8824278342433894
1481,200,166,137,True,True,137,0.05060659610346208,4.025024873915684,0.7426947505801009
1482,200,144,128,True,True,128,0.04289053834621132,4.988931161555053,0.7859001667290407
1483,200,144,125,True,True,125,0.054870243794176904,4.189483527377189,0.8065093530346952
1484,200,155,144,True,True,144,0.05095832034634554,3.8377417784039483,0.8023423529325128
1485,200,158,127,True,True,127,0.04876025749786853,2.9678208048526944,0.8840135753509173
1486,200,162,147,True,True,147,0.05052386862705922,2.4995565674159432,0.820728768059729
1487,200,167,143,True,True,143,0.06030220328504256,1.8509116161388288,0.7522207330768533
1488,200,184,173,True,True,173,0.05211403676259041,1.6298555948249693,0.763128604387676
1489,200,192,168,True,True,168,0.04084930960793577,1.5094373989377026,0.8447929214981883
1490,200,186,158,True,True,158,0.050257188350835744,1.5912000113558804,0.8185297476444056
1491,200,190,161,True,True,161,0.050430581821770994,2.0200728891192723,0.8919593394372078
1492,200,194,167,True,True,167,0.05119341968429035,2.3284887714946723,0.8771406138974434
1493,200,196,177,True,True,177,0.0455926383829439,1.8658781505807578,0.7986950777258905
1494,200,192,152,True,True,152,0.04500919189914292,1.4529721427667288,0.8581804324879293
1495,200,191,169,True,True,169,0.0443285505556589,1.9618154090026223,0.9231603597966698
1496,200,193,167,True,True,167,0.051470130590736025,1.993470107883377,0.7744955121345195
1497,200,195,171,True,True,171,0.0489246514456624,2.647950950480724,0.7744095032472643
1498,200,198,178,True,True,178,0.05216798396962049,2.8428266410834495,0.7726036114288808
1499,200,194,169,True,True,169,0.054139127956835995,2.4616039382364856,0.8002678905784555
1500,200,189,166,True,True,166,0.052711263254379935,1.7991693824642325,0.8622826727028945
1501,200,192,158,True,True,158,0.05325816836402977,1.7690537414620127,0.8752155366353462
1502,200,190,152,True,True,152,0.0500518526815274,2.043747373715403,0.9141760138115763
1503,200,197,162,True,True,162,0.04760085188917102,3.180087679332618,0.8808208210909598
1504,200,189,154,True,True,154,0.054090553980851455,3.8897724639369478,0.928774206690891
1505,200,184,142,True,True,142,0.06316800862752048,3.741747940789624,0.9655889786219224
1506,200,172,147,True,True,147,0.054742179437779384,3.2135527940199267,0.9283708920483705
1507,200,178,153,True,True,153,0.05433922523803947,2.4476583018783615,0.9188405971570063
1508,200,157,132,True,True,132,0.05034177732569628,2.2492321144943443,0.7975820955487165
1509,200,132,119,True,True,119,0.05412449390258431,1.5565117883824053,0.886717046696854
1510,200,119,104,True,True,104,0.05610520922687209,1.7776060202529667,0.8986776714267039
1511,200,117,95,True,True,95,0.05809734013464671,1.7946462251685609,0.8422007524299232
1512,200,116,101,True,True,101,0.054779533828359185,1.4953765289136727,0.7823194923217867
1513,200,115,103,True,True,103,0.05687638376379523,1.6056268694892009,0.8546569489784163
1514,200,98,82,True,True,82,0.056929813940376925,1.6973713503080783,0.8470380954669334
1515,200,102,75,True,True,75,0.05479558979542075,1.2825170883032593,0.9685743542374792
1516,200,115,92,True,True,92,0.054413267500566444,0.9616023087146591,0.9498519165684589
1517,200,115,96,True,True,96,0.050945973643164395,0.7492396324799662,0.9537969818443501
1518,200,119,99,True,True,99,0.05494132638495844,1.046735919357648,0.8254593740978705
1519,200,113,96,True,True,96,0.054931164747710606,1.5982552360975442,0.9068858977592984
1520,200,92,81,True,True,81,0.05933515036819255,2.0799360339921855,0.8155869650501884
1521,200,105,94,True,True,94,0.05965610073501326,1.7209065290821068,0.8527367181066635
1522,200,115,94,True,True,94,0.05788969840968807,1.959228392590074,0.8144968825872466
1523,200,80,69,True,True,69,0.05468236819953382,2.088574819490572,0.7679903302283155
1524,200,103,90,True,True,90,0.05822112197738101,1.8100102576941572,0.9396478236277588
1525,200,105,89,True,True,89,0.06340295861009485,1.838782350273039,0.879275840895874
1526,200,123,99,True,True,99,0.059819799242424504,2.342495014515045,0.9376435453798587
1527,200,122,107,True,True,107,0.054276923759794274,2.7870758927480597,0.8587746425486642
1528,200,126,109,True,True,109,0.05694511471275321,2.6463424386689804,0.9770762732077424
1529,200,135,112,True,True,112,0.055920989938324006,2.1573241407331283,0.8681717223504452
1530,200,121,98,True,True,98,0.056668943694405,1.700634467112463,0.7906100606005827
1531,200,141,115,True,True,115,0.05755188757588252,1.4799779611004555,0.8717078373462865
1532,200,157,124,True,True,124,0.06037258807998195,1.593783561727804,0.7355109634911
1533,200,147,113,True,True,113,0.05867422257550809,1.7357292969713536,0.9395477055583682
1534,200,174,125,True,True,125,0.0611529443316029,2.220796854892782,0.9961923191778649
1535,200,181,130,True,True,130,0.05964865400411564,2.3770360534631134,0.9373379447776229
1536,200,179,146,True,True,146,0.057196693598341335,2.2633602897026237,0.808711751043279
1537,200,171,125,True,True,125,0.05428410460288353,1.3835559608667332,0.8379967839168401
1538,200,176,131,True,True,131,0.05089536081916928,1.1373993666461122,0.9824945731761323
1539,200,176,140,True,True,140,0.05378495374447679,1.736656079151288,0.7501755786006591
1540,200,185,147,True,True,147,0.055212871998820336,2.373272908159712,0.8995132498880871
1541,200,192,161,True,True,161,0.052400842926517824,3.058246689005399,0.9734072890546576
1542,200,177,144,True,True,144,0.05998378748875037,2.7668857717294264,0.9339585408074565
1543,200,173,152,True,True,152,0.05373648499698346,2.362240157533095,0.9231100353259543
1544,200,167,140,True,True,140,0.05432361027260621,1.7847265150990836,0.9415591340614362
1545,200,174,128,True,True,128,0.055031437705520984,1.524408751008599,0.8692760570657886
1546,200,173,126,True,True,126,0.04711723165147517,2.07668378016108,1.0165043204596442
1547,200,177,114,True,True,114,0.06558076114214476,2.6571997337293456,1.08634767429714
1548,200,183,131,True,True,131,0.05624562799280734,3.8384999590215254,0.8689357574689978
1549,200,177,109,True,True,109,0.004910314896561946,4.561747773897973,1.1077943950342253
1550,200,175,118,True,True,118,0.051318746845252304,3.348119772476516,1.03487853654136
1551,200,167,117,True,True,117,0.041573326762686914,2.5476984561517195,1.04800845756923
1552,200,138,91,True,True,91,0.047475103997009216,2.300068340247323,1.028936913756935
1553,200,168,132,True,True,132,0.05333753230268332,2.0769929297344967,0.7946441919776919
1554,200,171,120,True,True,120,0.051689235786917774,2.711512260856905,0.9587057525564194
1555,200,179,128,True,True,128,0.05622512903730423,2.4431112214016886,0.9354740434542644
1556,200,180,134,True,True,134,0.05177491287059584,2.010586668604353,0.900216993668539
1557,200,177,121,True,True,121,0.05493689680935538,2.6683766706867877,0.9995712486373554
1558,200,176,116,True,True,116,0.05531346185947746,2.7845242970821507,0.9769847513417275
1559,200,180,130,True,True,130,0.05089110262486006,2.3416456972175994,1.0489249791280928
1560,200,186,138,True,True,138,0.04526616948494874,1.66012739892776,1.0885704669529215
1561,200,181,140,True,True,140,0.045986415663599844,1.7984670533581308,0.9687523807860969
1562,200,186,128,True,True,128,0.05306305343796128,2.6012204383591073,0.9563755174451862
1563,187,179,126,True,True,126,0.05512545582035021,3.310593963095967,1.0595005847138241
1564,174,163,119,True,True,119,0.05811298244953166,3.5309217620817566,1.0012136298798127
1565,161,142,110,True,True,110,0.05844381570571311,2.991386393494429,0.9163057953662519
1566,174,164,123,True,True,123,0.056688773718301125,2.660504579515918,1.00007990042676
1567,158,133,104,True,True,104,0.0572527206410144,2.588717798705342,1.013674146795654
1568,172,140,118,True,True,118,0.05501157544163349,2.8191057990560013,0.9490567540961026
1569,173,112,94,True,True,94,0.05491404047711288,3.8128573392775413,1.0199581274365173
1570,200,140,110,True,True,110,0.05378311424459451,4.595524403418676,1.0177014529839634
1571,200,132,103,True,True,103,0.052207797823816245,4.663723777512969,0.8596796939122477
1572,200,144,123,True,True,123,0.052969717912642614,4.2552509455197995,0.9393398392944559
1573,200,140,116,True,True,116,0.05190194768240007,3.8844692735225435,0.7683045449148483
1574,200,147,133,True,True,133,0.05449800831330708,3.3201772783850574,0.8350376335039753
1575,200,137,126,True,True,126,0.05231989434841223,3.0631558327982655,0.8703620075780202
1576,200,123,100,True,True,100,0.0581251359746144,2.1564705722067616,0.7318527967773663
1577,200,119,111,True,True,111,0.06014997493927606,1.6913950233341792,0.7635085238872851
1578,200,122,110,True,True,110,0.05057482914841762,1.9607783957442644,0.772213814288181
1579,200,124,106,True,True,106,0.051352567791548495,2.366869422388762,0.7877913308814988
1580,200,111,96,True,True,96,0.05460691278093516,2.4779537696427996,0.7481871063173751
1581,200,102,98,True,True,98,0.05296506254341447,2.7806687371597816,0.8587972509491152
1582,200,95,87,True,True,87,0.04640383439438575,2.6369322426078297,0.8416739427753223
1583,200,104,97,True,True,97,0.046864630263599265,2.5904012196610697,0.8302104560070529
1584,200,113,105,True,True,105,0.047458062812897654,2.6879466849498486,0.8520689653158251
1585,200,107,89,True,True,89,0.05378848051820891,2.6910311996901495,0.6806235721908773
1586,200,98,91,True,True,91,0.054716371093581545,2.383991732632022,0.8498212041185472
1587,200,101,92,True,True,92,0.05595713660723267,2.8293142924620613,0.8221160228390647
1588,200,105,96,True,True,96,0.053593951804275126,2.559952043548531,0.8324515807396321
1589,200,88,83,True,True,83,0.05088337743779955,2.0117197798488693,0.7792791410996556
1590,200,107,99,True,True,99,0.053725474721718756,1.9975180885593846,0.886803786196575
1591,200,104,93,True,True,93,0.05227025284106394,2.359861728552792,0.6268905835820334
1592,200,112,92,True,True,92,0.05269614846450222,2.6461076254795475,0.7308977842860305
1593,200,88,78,True,True,78,0.0495024573080642,2.844572525505664,0.7567427634563754
1594,200,84,73,True,True,73,0.04838960717571249,2.8061356486283344,0.7580450273565276
1595,200,80,72,True,True,72,0.05402511486239807,3.067912193947451,0.7115691241542026
1596,200,82,71,True,True,71,0.061310096740198966,2.5001172945676338,0.777681888817197
1597,200,95,82,True,True,82,0.049016834794365624,2.241943679935294,0.8532078380443557
1598,200,79,68,True,True,68,0.06027552859283708,1.7509210719728103,0.7895720903338052
1599,200,71,64,True,True,64,0.05931063527765552,1.5947616773086533,0.6960175024617135
1600,200,95,83,True,True,83,0.06233204031996406,1.1927384014551976,0.846521827741201
1601,200,92,84,True,True,84,0.06412380596241032,1.241104917876433,0.8429832244193528
1602,200,91,86,True,True,86,0.06177303746616493,1.248513716203623,0.8070645837876189
1603,200,90,78,True,True,78,0.05362629023135162,0.6494854516669639,0.7258784947156441
1604,200,94,89,True,True,89,0.05602286865653852,0.4381151884252983,0.8476505898927851
1605,200,97,90,True,True,90,0.05145054998291003,0.6962314979388607,0.7511647735669273
1606,200,68,64,True,True,64,0.05315994330900838,1.079864880828393,0.7068126506181158
1607,200,88,84,True,True,84,0.056131339372650975,1.4479347914527838,0.6918946797479688
1608,200,104,94,True,True,94,0.04793667854989332,1.9172550341676002,0.5955170096136002
1609,200,88,76,True,True,76,0.05251110834642469,2.532204195274565,0.6310770902324747
1610,200,91,80,True,True,80,0.05444841964535774,2.5081786265919965,0.7228175163358509
1611,200,114,99,True,True,99,0.055342697799264054,2.12333824644459,0.7426543280581165
1612,200,108,97,True,True,97,0.05641126790332478,1.672726784477631,0.8665683432192824
1613,200,97,87,True,True,87,0.052427812025177004,1.801273862374753,0.8123772172222189
1614,200,104,93,True,True,93,0.05843751055631531,2.4582569328941646,0.9131662244244619
1615,200,113,101,True,True,101,0.04658149446155399,3.0301981493163463,0.9150566082102746
1616,200,142,126,True,True,126,0.051119176965234756,3.0113709180320893,0.8553352694748645
1617,200,134,120,True,True,120,0.051750620947143236,2.563061288906156,0.880436156630925
1618,200,133,119,True,True,119,0.04885801678556473,1.9377872955236393,0.9149748501227533
1619,200,122,107,True,True,107,0.049281242249682056,1.7546859093159801,0.8236266152220764
1620,200,138,130,True,True,130,0.05640900329601598,1.8574485067825743,0.7901921248391538
1621,200,124,108,True,True,108,0.0545356868492522,1.5411721285366409,0.911901153283957
1622,200,144,128,True,True,128,0.05885539527133613,1.3472730273169622,0.8825639923736599
1623,200,142,122,True,True,122,0.052303024411059024,1.7615119879179668,0.8686852894659638
1624,200,160,134,True,True,134,0.05733461384543758,2.0622152196786563,0.8282181851451482
1625,200,157,134,True,True,134,0.0534063923751815,1.5580973900874255,0.782929231453941
1626,200,144,119,True,True,119,0.05111171269951935,1.2789212074524414,0.866725788487935
1627,200,149,125,True,True,125,0.04974651450325399,1.3853506335699461,0.8706516893302627
1628,200,152,112,True,True,112,0.052564902878812006,2.343630335527472,0.9212443247887757
1629,200,162,116,True,True,116,0.054250238666730205,2.9303675811657866,0.8214747397666925
1630,200,169,136,True,True,136,0.05743307122233257,2.9688160482130233,0.8823165551244679
1631,200,171,145,True,True,145,0.059251029385180065,2.618323869256539,0.8137592825228209
1632,200,170,149,True,True,149,0.06135003381487553,2.373116933785384,0.7634608559753195
1633,200,168,163,True,True,163,0.057004045895852375,2.135220481345098,0.74044928519961
1634,200,166,149,True,True,149,0.05538968554936344,1.8609055179066292,0.782094834422031
1635,200,178,160,True,True,160,0.05942606291475572,2.4145637249525618,0.8641780964304667
1636,200,178,148,True,True,148,0.05208118998785651,3.1266607476192005,0.8980080877611304
1637,200,184,154,True,True,154,0.051885647096689205,3.6612669588335067,0.9532134555567519
1638,200,177,148,True,True,148,0.05430940996116589,3.562689838964157,0.9972062506868062
1639,200,175,151,True,True,151,0.05302496251084207,3.0085031542647567,0.79520470986332
1640,200,163,141,True,True,141,0.05191961596088417,2.665038799738824,0.7768426854145714
1641,200,169,129,True,True,129,0.05454923503096706,2.4481448469868314,0.8337379687775458
1642,200,166,135,True,True,135,0.05654787905461451,2.6243695313180098,0.8121910941139991
1643,200,178,152,True,True,152,0.05042018560433701,2.3557034280806426,0.7697108099671094
1644,200,155,131,True,True,131,0.05781643119447326,2.181384363911361,0.8508482854875263
1645,200,148,129,True,True,129,0.053686986757328435,2.186902757452468,0.8760289866354222
1646,200,152,134,True,True,134,0.05652508679221169,2.2069642746890716,0.7514015398832775
1647,200,150,139,True,True,139,0.05636664256300668,2.0484112949576194,0.6994010199272956
1648,200,142,133,True,True,133,0.05028360435992748,1.6595277344736814,0.8156106398001676
1649,200,151,138,True,True,138,0.052678933863113085,1.8790371256657556,0.7498475193724691
1650,200,161,145,True,True,145,0.054588697290287494,2.4427396884393966,0.8650208971386901
1651,200,162,135,True,True,135,0.05005904401042448,3.0301039927658002,0.8390546673072619
1652,200,155,141,True,True,141,0.0527813244109115,3.1100037594164593,0.8582250840183353
1653,200,153,129,True,True,129,0.06418366944157851,2.558808718790192,0.8690782890782214
1654,200,162,132,True,True,132,0.06189169775442888,2.654115161581561,0.8598018195661717
1655,200,170,133,True,True,133,0.06026276417474418,2.4182465776658884,0.9259092342181403
1656,200,168,135,True,True,135,0.05519527115720393,2.5911246520882556,0.8633612122506155
1657,200,184,156,True,True,156,0.06057081099051482,3.0018197055076223,0.9010110464544905
1658,200,194,170,True,True,170,0.05627734785054872,3.7606329717141453,0.8131836220398615
1659,200,197,162,True,True,162,0.06221912605997928,4.004969340338718,0.9069940412980836
1660,200,193,171,True,True,171,0.05677542566898745,3.5668337707567184,0.8744231423351632
1661,200,195,170,True,True,170,0.058818844155378004,2.9424411484448103,0.7619418074748123
1662,200,188,157,True,True,157,0.06254513572964766,2.671217525178649,0.8711965024222998
1663,200,190,163,True,True,163,0.06745513342788503,2.0622079302773346,0.7282470790912472
1664,200,187,159,True,True,159,0.06742914257155305,2.090582563278886,0.7889244590462756
1665,200,183,162,True,True,162,0.06267640590621153,2.017790100874511,0.7630114965227861
1666,200,180,160,True,True,160,0.06133744553439844,1.81837253943458,0.761686680991393
1667,200,178,143,True,True,143,0.05973848934510326,1.9412807951744717,0.8873310815020116
1668,200,181,156,True,True,156,0.056799713859197375,2.348821619459654,0.9552788428342897
1669,200,171,147,True,True,147,0.05500369890924043,2.3000350652327803,0.8701757254951775
1670,200,163,142,True,True,142,0.05416380929046812,1.5182111178916013,0.9942828127986464
1671,200,164,130,True,True,130,0.04945887266129131,1.1770934845504792,0.9858117025762193
1672,200,173,154,True,True,154,0.057178248008454904,1.431014821269586,0.9198112127445256
1673,200,171,119,True,True,119,0.05754534587698763,1.8146101722269932,0.8792011430675465
1674,200,181,152,True,True,152,0.05862300661549854,1.930776861424624,0.930559910961581
1675,200,163,126,True,True,126,0.061453278741627246,1.6363244056269683,0.8614548330440712
1676,200,154,124,True,True,124,0.060466716811695936,1.2714076646040546,0.8914614046396018
1677,200,146,125,True,True,125,0.06038665146288451,1.3793864384151746,0.8531098400633076
1678,200,144,122,True,True,122,0.06437888304766018,1.0859901032034807,0.901179884551616
1679,200,149,114,True,True,114,0.05995759558765074,1.9060109333856703,0.9169583459456679
1680,200,143,125,True,True,125,0.05630149181938079,2.009183506956495,0.8940556699393376
1681,200,135,111,True,True,111,0.05372605190291725,2.52222776446664,0.9175094381978789
1682,200,121,92,True,True,92,0.058100736924743636,2.5866956406059693,0.9411328203105563
1683,200,95,86,True,True,86,0.056048797127331136,1.5499551784688688,0.8913214128772738
1684,200,88,80,True,True,80,0.05498490160633106,1.695083156024239,0.9021401718341988
1685,200,111,95,True,True,95,0.059124504902808434,2.1758275289967295,0.896393066188265
1686,200,120,105,True,True,105,0.06017838609395267,1.8931877668070658,0.9010811646412248
1687,200,117,101,True,True,101,0.06194109388736937,1.685792127849733,0.8539807537972909
1688,200,116,101,True,True,101,0.06215106942902782,1.5825982854313205,0.9692905109505827
1689,200,124,108,True,True,108,0.05982975586694299,1.9576529544261327,1.0552532920424134
1690,200,121,104,True,True,104,0.05929477162689269,2.0854940517052714,0.7936784922844926
1691,200,140,112,True,True,112,0.05905093942810571,1.658088052228262,0.8917445435125945
1692,200,150,104,True,True,104,0.05751835897509203,0.720752339917273,0.9819296607291251
1693,200,134,101,True,True,101,0.05372779376371288,0.7928546424254144,0.9721831390587382
1694,200,156,126,True,True,126,0.053207981112284496,1.9091536079750042,0.9738915747014588
1695,200,169,120,True,True,120,0.0574964545110085,2.603083111694224,0.9931579104712129
1696,200,177,116,True,True,116,0.05849967527018901,2.797583341905176,1.0244724412670532
1697,200,172,121,True,True,121,0.06131384726325784,2.5051273472898723,1.0430147685290396
1698,200,165,132,True,True,132,0.06271935834497414,2.5000687816213287,0.9032553619368539
1699,200,169,119,True,True,119,0.0825935813276025,2.034376629013584,0.8799520574125063
1700,200,170,137,True,True,137,0.05919538801547825,2.110206925460713,0.8742545499191885
1701,200,171,121,True,True,121,0.06671681420163143,3.203803364881557,0.9883973557218645
1702,200,182,147,True,True,147,0.06121822819496873,3.350572083545253,0.9526951712087767
1703,200,198,162,True,True,162,0.06276784944403056,3.44995041504249,0.9203200375000892
1704,200,199,149,True,True,149,0.0624175951113746,3.600145116457656,0.9752221545416926
1705,200,192,127,True,True,127,0.049149602552145566,3.198617419053981,0.9879982614427639
1706,200,187,142,True,True,142,0.054654511175543166,3.025215615716176,0.8904338028048772
1707,200,190,141,True,True,141,0.04833975716810826,3.4294244352099295,0.9513671134653594
1708,200,180,118,True,True,118,0.04440399352062982,2.919185151813482,1.021924943217203
1709,200,175,130,True,True,130,0.0549858904178609,3.0252334089741133,0.816651988862005
1710,200,172,123,True,True,123,0.05721070231757641,2.472173695313681,0.9711188744370283
1711,200,165,118,True,True,118,0.057452785458104144,2.506752837263897,1.000331865675802
1712,200,167,113,True,True,113,0.05604908304025053,3.746291785724308,1.1218785795719441
1713,191,162,98,True,True,98,0.0557789380995072,2.8259459683779973,0.9475656608018892
1714,200,167,117,True,True,117,0.04817418126445634,2.1658542775910203,1.0211937631135912
1715,200,173,117,True,True,117,0.05013279167528204,2.2139230519520052,0.9842367644478869
1716,193,173,118,True,True,118,0.048230524107323584,3.076724340667908,1.050754439878562
1717,200,180,118,True,True,118,0.05901952366152746,3.5244225528710103,1.0699428067519483
1718,200,181,143,True,True,143,0.05909535066868175,3.5410615279211077,1.008990663225531
1719,200,183,132,True,True,132,0.06383158263412922,3.378079649107561,0.9840382238061998
1720,200,191,141,True,True,141,0.06400145518320988,3.2121184184070346,0.9908344437282718
1721,193,174,133,True,True,133,0.06296640277410584,2.694292825590393,1.00562351456679
1722,145,135,103,True,True,103,0.0651798915161448,3.1211249089051214,0.9928488827121623
1723,145,135,101,True,True,101,0.06607135641696114,3.7615758507104293,1.032215855648478
1724,131,118,95,True,True,95,0.07193153051367285,3.874101887379828,0.9973523066803177
1725,127,111,90,True,True,90,0.0663311382051064,4.2583593007861635,1.0788092719168865
1726,166,134,100,True,True,100,0.06275108172912425,4.337917463270803,0.9738519999044207
1727,200,126,103,True,True,103,0.06221692834206561,4.065221452348848,0.9297999535545746
1728,200,123,103,True,True,103,0.06054072944653185,3.509605416326079,0.9060694157420656
1729,200,128,110,True,True,110,0.0636747087897854,3.3317280081559533,0.9556086183243798
1730,200,129,112,True,True,112,0.05723013364349756,2.878129035326107,0.9616406668080254
1731,200,151,134,True,True,134,0.06397352379565922,2.60136086330505,0.8259225126146573
1732,200,148,123,True,True,123,0.057708938146646356,2.527113570469044,0.815860477104093
1733,200,145,124,True,True,124,0.0608841107414658,2.562626703555629,0.8303090579073376
1734,200,145,125,True,True,125,0.05425668463678232,2.5880213349118097,0.7522035916112682
1735,200,137,121,True,True,121,0.05778071223155435,2.4381895678164907,0.8517487657375032
1736,200,130,110,True,True,110,0.059693303022604206,2.341632864774236,0.8964092268684845
1737,200,122,109,True,True,109,0.05430869940070684,2.370715393536614,0.726388465704463
1738,200,115,100,True,True,100,0.05353408608776773,2.616936978667092,0.8433197048506056
1739,200,125,112,True,True,112,0.05920287855258896,2.752526048268168,0.793144564050497
1740,200,117,99,True,True,99,0.05445651977188506,2.2511691525943505,0.8696166651851202
1741,200,119,115,True,True,115,0.06660502330739568,2.1146656418559173,0.789750754749013
1742,200,107,96,True,True,96,0.0662599888984101,2.1588540546342903,0.7530927337049268
1743,200,103,90,True,True,90,0.05908703675203969,1.923901363074665,0.5587682301996941
1744,200,130,121,True,True,121,0.05753844567016697,2.596045077180953,0.7293701434298014
1745,200,94,89,True,True,89,0.05912836639588586,3.2487768417270853,0.8220515433780096
1746,200,102,86,True,True,86,0.05856124102448742,3.422653463835555,0.7976577957278009
1747,200,92,79,True,True,79,0.05785439456227734,3.2957570064988135,0.8161086185822399
1748,200,100,93,True,True,93,0.05957408031731315,2.7701515051870036,0.6888576841994193
1749,200,101,97,True,True,97,0.060943239934981894,1.7054982218980297,0.5881794159540484
1750,200,83,69,True,True,69,0.05707156223926185,1.563342711661772,0.5990935955427029
1751,200,92,82,True,True,82,0.07631500742329522,1.8180273570956609,0.8138266936164685
1752,200,95,87,True,True,87,0.058270988430646785,1.4874388807965582,0.6253620646966921
1753,200,74,69,True,True,69,0.06736228713496611,1.4937821198889771,0.5848887747752551
1754,200,105,99,True,True,99,0.0584293402641146,0.9528366413721837,0.5563837336318744
1755,200,103,94,True,True,94,0.06322580093320013,1.2392083677344516,0.7790723953338764
1756,200,119,114,True,True,114,0.05876738637046578,1.2677569074614858,0.7475427485017764
1757,200,115,103,True,True,103,0.05550536981998397,1.304007684220564,0.7161303397399948
1758,200,94,86,True,True,86,0.0511719429682774,0.6218072806684191,0.5999473144808676
1759,200,114,111,True,True,111,0.052043844269423,1.3272977918908206,0.7388033753338156
1760,200,108,98,True,True,98,0.05204024662826444,1.818472118286723,0.7021042145731635
1761,200,116,101,True,True,101,0.05916464877775929,2.3272127221390466,0.725764264643813
1762,200,112,105,True,True,105,0.061042297066798604,2.252237327852696,0.8880682230883333
1763,200,101,89,True,True,89,0.06624260415586403,2.113804810901403,0.6752525495164118
1764,200,108,104,True,True,104,0.06019766023674735,2.5096954795061377,0.6711309297851276
1765,200,100,95,True,True,95,0.061920043613752855,2.192359632153767,0.8337862813004189
1766,200,102,91,True,True,91,0.06493679495829659,2.015402440450574,0.712261872950656
1767,200,111,103,True,True,103,0.0519612979442764,2.5755594184075807,0.6368517519244967
1768,200,127,117,True,True,117,0.04988736598248074,2.926065886206143,0.7421503061903282
1769,200,123,112,True,True,112,0.0486335105266098,3.3535673006320335,0.7334763591127016
1770,200,118,111,True,True,111,0.05482444542120243,2.93533505656757,0.6958472984696833
1771,200,133,124,True,True,124,0.05696612860350935,2.5051300270989905,0.8035688471197283
1772,200,133,118,True,True,118,0.05524957045221098,2.1094586106455044,0.8231066496025047
1773,200,130,118,True,True,118,0.058187768764986436,2.0057851757125715,0.887117645499418
1774,200,128,116,True,True,116,0.05642589346894639,1.6353973581497123,0.7634465114230911
1775,200,127,106,True,True,106,0.05611609338944357,1.0313441020785503,0.9200283650159206
1776,200,126,117,True,True,117,0.05527935412605757,1.618573247302256,0.6615447701616032
1777,200,160,142,True,True,142,0.05591019119383764,2.3078301415177527,0.8259227833856919
1778,200,154,131,True,True,131,0.05623791018099171,2.236404490240775,0.8365384155762816
1779,200,162,144,True,True,144,0.055525740899891644,1.7829926083532264,0.7590759283284052
1780,200,148,128,True,True,128,0.051986863563431636,1.251437196724983,0.8177664581427505
1781,200,174,131,True,True,131,0.04248595091362582,2.4624035602331844,0.9226360566932688
1782,200,162,125,True,True,125,0.056072401526950824,2.847043324586408,0.8191257646670722
1783,200,163,130,True,True,130,0.06062002783932592,2.5598720770351298,0.868529134506588
1784,200,156,125,True,True,125,0.058280755090091785,2.9079893647373445,0.9449592743505487
